transaction_id,timestamp,timestamp_unix,amount,merchant_id,customer_id,account_created_at,account_created_unix,device_id,ip_id,payment_instrument_id,location,transaction_type,label,abuse_type,ring_id,is_fraud
tx_00000129,2026-08-01T05:13:45.334951,1785541425.334951,594.77,merch_0049,cust_002572,2025-11-20T11:02:10.891423,1763616730.891423,dev_140772,ip_67852,card_302030,Hyderabad,payment,legitimate,none,,0
tx_00000130,2026-08-01T05:17:32.333808,1785541652.333808,1422.42,merch_0028,cust_004343,2025-08-21T19:40:22.599340,1755785422.59934,dev_685919,ip_61384,card_713629,Pune,payment,legitimate,none,,0
tx_00000131,2026-08-01T05:17:47.661030,1785541667.66103,1123.95,merch_0047,cust_012828,2025-10-14T09:39:09.215947,1760414949.215947,dev_277283,ip_51442,card_100986,Kolkata,payment,legitimate,none,,0
tx_00000132,2026-08-01T05:20:04.478822,1785541804.478822,299.56,merch_0039,cust_005944,2026-04-01T04:17:55.685631,1774997275.685631,dev_797296,ip_65174,card_383572,Mumbai,payment,legitimate,none,,0
tx_00000133,2026-08-01T05:21:32.796979,1785541892.796979,1465.65,merch_0038,cust_003266,2025-12-31T22:56:13.422261,1767201973.422261,dev_450372,ip_25446,card_770132,Bengaluru,payment,legitimate,none,,0
tx_00000134,2026-08-01T05:22:00.211488,1785541920.211488,1435.51,merch_0017,cust_005442,2026-04-14T17:52:57.195292,1776169377.195292,dev_719280,ip_57458,card_194662,Pune,payment,legitimate,none,,0
tx_00000135,2026-08-01T05:31:33.370482,1785542493.370482,2082.98,merch_0038,cust_012862,2025-10-15T15:29:08.862212,1760522348.862212,dev_429193,ip_50406,card_507060,Chennai,payment,legitimate,none,,0
tx_00000136,2026-08-01T05:32:13.653245,1785542533.653245,1393.9,merch_0049,cust_010889,2026-04-19T14:58:14.475047,1776590894.475047,dev_283917,ip_54086,card_966236,Pune,payment,legitimate,none,,0
tx_00000137,2026-08-01T05:32:46.684233,1785542566.684233,1700.31,merch_0043,cust_006901,2026-01-15T19:26:15.995186,1768485375.995186,dev_404975,ip_73862,card_984033,Bengaluru,payment,legitimate,none,,0
tx_00000138,2026-08-01T05:33:28.035445,1785542608.035445,752.05,merch_0025,cust_012949,2025-08-09T00:07:26.529023,1754678246.529023,dev_598951,ip_63367,card_158769,Chennai,payment,legitimate,none,,0
tx_00000139,2026-08-01T05:34:05.688703,1785542645.688703,1649.02,merch_0023,cust_013412,2026-04-01T21:23:18.724136,1775058798.724136,dev_643862,ip_82076,card_816505,Pune,payment,legitimate,none,,0
tx_00000140,2026-08-01T05:34:41.483636,1785542681.483636,264.81,merch_0001,cust_009714,2026-06-28T02:38:49.158759,1782594529.158759,dev_304891,ip_95525,card_369992,Ahmedabad,payment,legitimate,none,,0
tx_00000141,2026-08-01T05:34:44.978865,1785542684.978865,1884.81,merch_0028,cust_002715,2025-11-08T04:58:29.394186,1762558109.394186,dev_523381,ip_78073,card_548790,Pune,payment,legitimate,none,,0
tx_00000142,2026-08-01T05:36:03.667703,1785542763.667703,505.77,merch_0049,cust_010204,2026-03-12T23:18:41.091338,1773337721.091338,dev_814964,ip_25729,card_392380,Chennai,payment,legitimate,none,,0
tx_00000143,2026-08-01T05:36:27.881651,1785542787.881651,1247.59,merch_0035,cust_014597,2026-01-19T11:46:53.978496,1768803413.978496,dev_836741,ip_93026,card_670162,Pune,payment,legitimate,none,,0
tx_00000144,2026-08-01T05:36:57.567323,1785542817.567323,1093.48,merch_0015,cust_001251,2026-01-07T23:06:31.002558,1767807391.002558,dev_799186,ip_42829,card_511650,Kolkata,payment,legitimate,none,,0
tx_00000145,2026-08-01T05:39:59.867956,1785542999.867956,2258.51,merch_0002,cust_010060,2026-06-24T01:26:45.495502,1782244605.495502,dev_185334,ip_22498,card_288910,Delhi NCR,payment,legitimate,none,,0
tx_00000146,2026-08-01T05:40:41.619505,1785543041.619505,953.62,merch_0001,cust_014871,2025-08-07T02:36:19.819113,1754514379.819113,dev_250126,ip_74627,card_261591,Bengaluru,payment,legitimate,none,,0
tx_00000147,2026-08-01T05:42:12.318552,1785543132.318552,1426.98,merch_0036,cust_014520,2025-12-10T04:52:46.824404,1765322566.824404,dev_599061,ip_68041,card_310959,Kochi,payment,legitimate,none,,0
tx_00000148,2026-08-01T05:42:59.518811,1785543179.518811,2413.22,merch_0042,cust_011022,2025-11-26T18:38:21.283921,1764162501.283921,dev_613648,ip_70895,card_520814,Ahmedabad,payment,legitimate,none,,0
tx_00000149,2026-08-01T05:48:10.927852,1785543490.927852,440.69,merch_0020,cust_013203,2026-07-03T20:27:39.135662,1783090659.135662,dev_987429,ip_48721,card_995780,Hyderabad,payment,legitimate,none,,0
tx_00000150,2026-08-01T05:48:38.601016,1785543518.601016,1341.74,merch_0020,cust_001870,2025-08-21T22:15:33.083925,1755794733.083925,dev_971788,ip_24250,card_830398,Chennai,payment,legitimate,none,,0
tx_00000151,2026-08-01T05:49:52.473346,1785543592.473346,458.62,merch_0046,cust_011898,2026-01-09T20:43:34.108638,1767971614.108638,dev_639608,ip_28728,card_466484,Pune,payment,legitimate,none,,0
tx_00000152,2026-08-01T05:51:58.518391,1785543718.518391,936.33,merch_0045,cust_001643,2026-02-22T08:38:26.224449,1771729706.224449,dev_961632,ip_88220,card_875965,Jaipur,payment,legitimate,none,,0
tx_00000153,2026-08-01T05:54:20.725742,1785543860.725742,870.27,merch_0031,cust_010663,2025-12-04T11:24:56.515142,1764827696.515142,dev_188434,ip_11924,card_126368,Bengaluru,payment,legitimate,none,,0
tx_00000154,2026-08-01T05:55:58.197776,1785543958.197776,2113.22,merch_0011,cust_003522,2026-06-12T15:44:27.660470,1781259267.66047,dev_259512,ip_26537,card_737171,Chennai,payment,legitimate,none,,0
tx_00000155,2026-08-01T05:59:09.352989,1785544149.352989,825.22,merch_0027,cust_000614,2026-03-21T04:31:38.519096,1774047698.519096,dev_969082,ip_40114,card_596128,Kochi,payment,legitimate,none,,0
tx_00000156,2026-08-01T06:00:04.118050,1785544204.11805,582.92,merch_0042,cust_008530,2025-12-19T13:08:49.691209,1766129929.691209,dev_802441,ip_68215,card_210566,Delhi NCR,payment,legitimate,none,,0
tx_00000157,2026-08-01T06:02:09.071068,1785544329.071068,408.67,merch_0045,cust_006801,2026-06-28T21:49:11.616321,1782663551.616321,dev_705567,ip_83428,card_224486,Ahmedabad,payment,legitimate,none,,0
tx_00000158,2026-08-01T06:02:42.836421,1785544362.836421,817.83,merch_0002,cust_006080,2025-09-23T08:38:58.128927,1758596938.128927,dev_594248,ip_76169,card_338322,Pune,payment,legitimate,none,,0
tx_00000159,2026-08-01T06:03:30.517216,1785544410.517216,2260.94,merch_0042,cust_009867,2025-12-14T14:28:39.390823,1765702719.390823,dev_962093,ip_40889,card_383518,Ahmedabad,payment,legitimate,none,,0
tx_00000160,2026-08-01T06:08:01.105733,1785544681.105733,1140.45,merch_0030,cust_000416,2026-01-15T11:04:59.486304,1768455299.486304,dev_540565,ip_65639,card_375014,Ahmedabad,payment,legitimate,none,,0
tx_00000161,2026-08-01T06:09:35.591379,1785544775.591379,994.44,merch_0020,cust_012825,2026-01-30T10:57:22.191924,1769750842.191924,dev_687152,ip_63821,card_184876,Kochi,payment,legitimate,none,,0
tx_00000162,2026-08-01T06:10:38.156800,1785544838.1568,19565.577318322423,merch_0009,cust_010483,2026-06-02T00:27:15.480383,1780340235.480383,dev_unfamiliar_77692,ip_42143,card_171734,Jaipur,payment,isolated_anomaly,none,,1
tx_00000163,2026-08-01T06:11:23.236586,1785544883.236586,890.45,merch_0046,cust_013093,2026-03-24T16:00:02.499063,1774348202.499063,dev_691999,ip_75940,card_126174,Jaipur,payment,legitimate,none,,0
tx_00000164,2026-08-01T06:13:59.931122,1785545039.931122,1551.5,merch_0024,cust_008709,2026-07-13T05:38:04.990652,1783901284.990652,dev_415367,ip_55976,card_379950,Mumbai,payment,legitimate,none,,0
tx_00000165,2026-08-01T06:16:28.663974,1785545188.663974,647.01,merch_0047,cust_008529,2026-02-18T23:27:16.500302,1771437436.500302,dev_949211,ip_11286,card_500607,Pune,payment,legitimate,none,,0
tx_00000166,2026-08-01T06:18:07.560732,1785545287.560732,176.31,merch_0040,cust_000639,2025-11-08T19:30:36.052995,1762610436.052995,dev_563878,ip_56507,card_269381,Kolkata,payment,legitimate,none,,0
tx_00000167,2026-08-01T06:20:43.648210,1785545443.64821,2475.17,merch_0025,cust_009489,2025-08-27T07:37:58.856226,1756260478.856226,dev_598221,ip_41533,card_986813,Hyderabad,payment,legitimate,none,,0
tx_00000168,2026-08-01T06:33:29.416387,1785546209.416387,869.59,merch_0037,cust_008777,2026-02-03T03:48:28.625235,1770070708.625235,dev_681825,ip_85905,card_194593,Ahmedabad,payment,legitimate,none,,0
tx_00000169,2026-08-01T06:33:44.597557,1785546224.597557,1744.11,merch_0008,cust_006372,2026-03-23T03:43:19.161536,1774217599.161536,dev_998781,ip_92132,card_791587,Bengaluru,payment,legitimate,none,,0
tx_00000170,2026-08-01T06:33:52.995246,1785546232.995246,1891.92,merch_0027,cust_000839,2025-11-22T15:04:53.216490,1763804093.21649,dev_118785,ip_80159,card_657718,Ahmedabad,payment,legitimate,none,,0
tx_00000171,2026-08-01T06:34:16.789720,1785546256.78972,524.4,merch_0029,cust_001166,2026-01-21T04:15:06.030972,1768949106.030972,dev_114226,ip_80611,card_614137,Delhi NCR,payment,legitimate,none,,0
tx_00000172,2026-08-01T06:35:34.070062,1785546334.070062,275.73,merch_0042,cust_004787,2026-04-02T03:36:05.960488,1775081165.960488,dev_609304,ip_56796,card_882197,Kochi,payment,legitimate,none,,0
tx_00000173,2026-08-01T06:38:13.191068,1785546493.191068,1277.09,merch_0018,cust_001377,2025-09-06T18:13:11.393059,1757162591.393059,dev_451396,ip_69544,card_150612,Jaipur,payment,legitimate,none,,0
tx_00000174,2026-08-01T06:38:32.551205,1785546512.551205,552.53,merch_0043,cust_013835,2026-01-07T20:45:02.344374,1767798902.344374,dev_570485,ip_13161,card_906009,Kolkata,payment,legitimate,none,,0
tx_00000175,2026-08-01T06:40:36.897771,1785546636.897771,426.26,merch_0040,cust_003897,2025-12-03T01:58:34.335486,1764707314.335486,dev_244565,ip_51746,card_130456,Kochi,payment,legitimate,none,,0
tx_00000176,2026-08-01T06:40:51.676083,1785546651.676083,1467.65,merch_0014,cust_001228,2026-05-14T17:42:01.886285,1778760721.886285,dev_515755,ip_59725,card_300590,Ahmedabad,payment,legitimate,none,,0
tx_00000177,2026-08-01T06:42:07.410480,1785546727.41048,2554.33,merch_0025,cust_000481,2026-01-28T10:21:48.444542,1769575908.444542,dev_993930,ip_37029,card_787723,Hyderabad,payment,legitimate,none,,0
tx_00000178,2026-08-01T06:43:42.786757,1785546822.786757,364.63,merch_0044,cust_008887,2026-06-08T02:32:25.278638,1780866145.278638,dev_420044,ip_56231,card_444632,Delhi NCR,payment,legitimate,none,,0
tx_00000179,2026-08-01T06:43:54.443342,1785546834.443342,2308.28,merch_0012,cust_008762,2026-07-20T12:45:52.593937,1784531752.593937,dev_153441,ip_81694,card_715403,Hyderabad,payment,legitimate,none,,0
tx_00000180,2026-08-01T06:43:56.689008,1785546836.689008,2081.87,merch_0014,cust_011059,2026-03-05T15:13:54.901582,1772703834.901582,dev_707578,ip_31707,card_871967,Jaipur,payment,legitimate,none,,0
tx_00000181,2026-08-01T06:44:01.742840,1785546841.74284,669.32,merch_0042,cust_013093,2026-03-24T16:00:02.499063,1774348202.499063,dev_691999,ip_75940,card_126174,Jaipur,payment,legitimate,none,,0
tx_00000182,2026-08-01T06:48:22.740127,1785547102.740127,299.07,merch_0031,cust_011898,2026-01-09T20:43:34.108638,1767971614.108638,dev_639608,ip_28728,card_466484,Pune,payment,legitimate,none,,0
tx_00000183,2026-08-01T06:48:44.394896,1785547124.394896,638.61,merch_0046,cust_005244,2025-09-24T00:04:58.128928,1758652498.128928,dev_696013,ip_15921,card_977574,Mumbai,payment,legitimate,none,,0
tx_00000184,2026-08-01T06:49:18.017695,1785547158.017695,1672.48,merch_0037,cust_003873,2026-05-03T05:42:53.993990,1777767173.99399,dev_498675,ip_98461,card_716481,Hyderabad,payment,legitimate,none,,0
tx_00000185,2026-08-01T06:51:16.361168,1785547276.361168,534.03,merch_0017,cust_003955,2026-01-17T09:48:03.586766,1768623483.586766,dev_607757,ip_52008,card_651074,Jaipur,payment,legitimate,none,,0
tx_00000186,2026-08-01T06:53:11.294138,1785547391.294138,567.11,merch_0000,cust_009102,2026-01-29T18:29:30.906884,1769691570.906884,dev_738920,ip_79797,card_376522,Hyderabad,payment,legitimate,none,,0
tx_00000187,2026-08-01T06:54:24.821415,1785547464.821415,1821.78,merch_0023,cust_001016,2025-10-19T09:07:25.947495,1760845045.947495,dev_332062,ip_63892,card_336051,Mumbai,payment,legitimate,none,,0
tx_00000188,2026-08-01T06:55:25.329399,1785547525.329399,1885.21,merch_0045,cust_013517,2026-07-09T21:05:07.765226,1783611307.765226,dev_772449,ip_76910,card_139973,Bengaluru,payment,legitimate,none,,0
tx_00000189,2026-08-01T06:56:10.645887,1785547570.645887,2233.79,merch_0035,cust_012153,2026-03-21T13:41:37.357583,1774080697.357583,dev_310046,ip_42158,card_296133,Hyderabad,payment,legitimate,none,,0
tx_00000190,2026-08-01T06:59:43.361190,1785547783.36119,1338.06,merch_0041,cust_009217,2026-05-25T05:32:26.214253,1779667346.214253,dev_335237,ip_34604,card_130117,Delhi NCR,payment,legitimate,none,,0
tx_00000191,2026-08-01T07:00:27.858734,1785547827.858734,1808.21,merch_0018,cust_001228,2026-05-14T17:42:01.886285,1778760721.886285,dev_515755,ip_59725,card_300590,Ahmedabad,payment,legitimate,none,,0
tx_00000192,2026-08-01T07:00:51.271308,1785547851.271308,1803.96,merch_0023,cust_005630,2026-04-02T16:55:51.477376,1775129151.477376,dev_162510,ip_42933,card_334149,Bengaluru,payment,legitimate,none,,0
tx_00000193,2026-08-01T07:00:57.310711,1785547857.310711,1516.06,merch_0008,cust_011415,2025-08-29T17:38:49.352159,1756469329.352159,dev_402171,ip_32632,card_176065,Chennai,payment,legitimate,none,,0
tx_00000194,2026-08-01T07:01:12.324765,1785547872.324765,1785.7,merch_0038,cust_011000,2026-07-15T23:25:39.891511,1784138139.891511,dev_166568,ip_12541,card_905098,Bengaluru,payment,legitimate,none,,0
tx_00000195,2026-08-01T07:05:25.543395,1785548125.543395,294.68,merch_0036,cust_003099,2026-02-24T23:52:17.412880,1771957337.41288,dev_956764,ip_79851,card_397425,Mumbai,payment,legitimate,none,,0
tx_00000196,2026-08-01T07:07:11.984306,1785548231.984306,549.93,merch_0033,cust_005486,2026-01-15T17:07:08.521929,1768477028.521929,dev_302475,ip_18481,card_278920,Bengaluru,payment,legitimate,none,,0
tx_00000197,2026-08-01T07:08:00.220206,1785548280.220206,223.48,merch_0021,cust_012215,2026-05-24T00:43:28.941523,1779563608.941523,dev_838583,ip_39255,card_689048,Kolkata,payment,legitimate,none,,0
tx_00000198,2026-08-01T07:08:12.097388,1785548292.097388,732.91,merch_0041,cust_010204,2026-03-12T23:18:41.091338,1773337721.091338,dev_814964,ip_25729,card_392380,Chennai,payment,legitimate,none,,0
tx_00000199,2026-08-01T07:08:57.819899,1785548337.819899,1022.96,merch_0012,cust_000454,2026-01-04T08:50:11.134060,1767496811.13406,dev_598199,ip_42417,card_922282,Hyderabad,payment,legitimate,none,,0
tx_00000200,2026-08-01T07:11:38.946826,1785548498.946826,1944.76,merch_0029,cust_010889,2026-04-19T14:58:14.475047,1776590894.475047,dev_283917,ip_54086,card_966236,Pune,payment,legitimate,none,,0
tx_00000201,2026-08-01T07:15:20.404063,1785548720.404063,2860.41,merch_0008,cust_010596,2025-09-19T12:11:05.437662,1758264065.437662,dev_634989,ip_93407,card_678108,Hyderabad,payment,legitimate,none,,0
tx_00000202,2026-08-01T07:18:40.307776,1785548920.307776,2742.14,merch_0023,cust_014307,2026-01-12T23:09:36.773359,1768239576.773359,dev_850352,ip_24480,card_863369,Jaipur,payment,legitimate,none,,0
tx_00000203,2026-08-01T07:19:42.343131,1785548982.343131,644.64,merch_0008,cust_012822,2025-10-13T12:02:32.519294,1760337152.519294,dev_818148,ip_77797,card_367549,Delhi NCR,payment,legitimate,none,,0
tx_00000204,2026-08-01T07:21:08.123312,1785549068.123312,1564.92,merch_0000,cust_012366,2025-11-08T10:08:53.215602,1762576733.215602,dev_228570,ip_29315,card_240648,Jaipur,payment,legitimate,none,,0
tx_00000205,2026-08-01T07:21:34.156368,1785549094.156368,1081.34,merch_0036,cust_004164,2026-04-16T04:19:21.506947,1776293361.506947,dev_218638,ip_84580,card_805402,Jaipur,payment,legitimate,none,,0
tx_00000206,2026-08-01T07:23:01.581111,1785549181.581111,937.22,merch_0021,cust_005980,2026-04-05T20:23:11.896454,1775400791.896454,dev_422278,ip_39315,card_281901,Bengaluru,payment,legitimate,none,,0
tx_00000207,2026-08-01T07:23:18.132974,1785549198.132974,860.7,merch_0038,cust_009990,2026-05-17T12:02:25.272197,1778999545.272197,dev_182444,ip_63605,card_678172,Chennai,payment,legitimate,none,,0
tx_00000208,2026-08-01T07:23:40.828374,1785549220.828374,13464.543741871761,merch_0000,cust_000174,2026-05-23T18:41:40.616383,1779541900.616383,dev_unfamiliar_77965,ip_25772,card_227592,Kolkata,payment,isolated_anomaly,none,,1
tx_00000209,2026-08-01T07:24:54.089819,1785549294.089819,990.58,merch_0047,cust_002528,2025-08-11T01:46:51.279078,1754857011.279078,dev_500502,ip_90876,card_912342,Ahmedabad,payment,legitimate,none,,0
tx_00000210,2026-08-01T07:26:17.602675,1785549377.602675,707.7,merch_0002,cust_002762,2026-07-19T23:05:09.495127,1784482509.495127,dev_670283,ip_52773,card_646627,Jaipur,payment,legitimate,none,,0
tx_00000211,2026-08-01T07:29:44.896183,1785549584.896183,515.12,merch_0021,cust_000720,2026-02-05T18:37:34.272114,1770296854.272114,dev_318071,ip_31958,card_611998,Delhi NCR,payment,legitimate,none,,0
tx_00000212,2026-08-01T07:33:43.572988,1785549823.572988,1402.02,merch_0017,cust_007266,2025-12-01T13:44:44.835906,1764576884.835906,dev_939396,ip_97004,card_191320,Ahmedabad,payment,legitimate,none,,0
tx_00000213,2026-08-01T07:34:40.181793,1785549880.181793,1758.51,merch_0043,cust_000771,2025-09-08T08:39:41.872561,1757300981.872561,dev_349010,ip_38142,card_183156,Delhi NCR,payment,legitimate,none,,0
tx_00000214,2026-08-01T07:39:40.533577,1785550180.533577,1250.62,merch_0045,cust_005240,2026-04-07T20:25:48.884902,1775573748.884902,dev_245271,ip_83005,card_833818,Hyderabad,payment,legitimate,none,,0
tx_00000215,2026-08-01T07:45:41.055351,1785550541.055351,750.92,merch_0001,cust_014270,2025-11-18T22:53:21.420347,1763486601.420347,dev_867464,ip_57620,card_176522,Pune,payment,legitimate,none,,0
tx_00000216,2026-08-01T07:46:04.436703,1785550564.436703,799.58,merch_0007,cust_007180,2026-07-15T15:39:20.002855,1784110160.002855,dev_280125,ip_10198,card_884420,Kochi,payment,legitimate,none,,0
tx_00000217,2026-08-01T07:46:24.686888,1785550584.686888,584.95,merch_0029,cust_006956,2026-03-20T23:42:21.052490,1774030341.05249,dev_203336,ip_44498,card_617417,Bengaluru,payment,legitimate,none,,0
tx_00000218,2026-08-01T07:46:25.759198,1785550585.759198,1393.13,merch_0020,cust_007190,2026-03-12T09:01:48.915167,1773286308.915167,dev_955833,ip_26481,card_154348,Ahmedabad,payment,legitimate,none,,0
tx_00000219,2026-08-01T07:48:16.256536,1785550696.256536,551.34,merch_0017,cust_012618,2026-05-24T22:16:07.369868,1779641167.369868,dev_977005,ip_51389,card_171730,Pune,payment,legitimate,none,,0
tx_00000220,2026-08-01T07:53:14.677261,1785550994.677261,1997.89,merch_0015,cust_014606,2026-01-23T15:31:33.909178,1769162493.909178,dev_675939,ip_85724,card_698090,Hyderabad,payment,legitimate,none,,0
tx_00000221,2026-08-01T07:55:00.342402,1785551100.342402,650.73,merch_0002,cust_008523,2026-05-23T12:48:03.730058,1779520683.730058,dev_353570,ip_81643,card_145240,Hyderabad,payment,legitimate,none,,0
tx_00000222,2026-08-01T07:58:13.447752,1785551293.447752,582.05,merch_0007,cust_003812,2026-03-08T13:45:25.621514,1772957725.621514,dev_970864,ip_77154,card_931176,Chennai,payment,legitimate,none,,0
tx_00000223,2026-08-01T07:58:55.387214,1785551335.387214,579.82,merch_0030,cust_004218,2025-12-09T22:15:01.237813,1765298701.237813,dev_182440,ip_75301,card_323985,Ahmedabad,payment,legitimate,none,,0
